"FileID","FileName","Extension","BusinessDomain","FolderPath","Depth","SizeKB","LastModified","Complexity"
"341","AIFile341.jsx",".py","Mentorship","src/services","2","212","2025-07-08","3"
"342","AIFile342.py",".jsx","Youth","backend/controllers","2","445","2025-02-02","6"
"343","MentorshipFile343.txt",".jsx","Funding","src/components","2","184","2025-10-21","2"
"344","YouthFile344.md",".js","Entrepreneur","src/pages","2","516","2025-04-18","2"
"345","YouthFile345.md",".txt","Youth","backend/controllers","2","176","2025-08-27","9"
"346","AIFile346.txt",".py","Mentorship","ai/models","2","148","2025-09-23","7"
"347","FundingFile347.jsx",".py","Mentorship","frontend/components","2","552","2025-06-11","7"
"348","FundingFile348.txt",".py","AI","backend/controllers","2","200","2025-08-31","6"
"349","YouthFile349.md",".txt","Funding","ai/models","2","234","2025-08-28","2"
"350","AIFile350.md",".jsx","Entrepreneur","frontend/components","2","825","2025-08-28","6"
"351","YouthFile351.md",".py","Entrepreneur","frontend/components","2","272","2025-03-12","7"
"352","AIFile352.js",".md","Youth","src/pages","2","1011","2025-10-22","1"
"353","MentorshipFile353.js",".json","Youth","src/services","2","263","2024-12-21","7"
"354","AIFile354.py",".json","Funding","src/components","2","384","2025-04-28","5"
"355","MentorshipFile355.html",".json","Entrepreneur","src/components","2","21","2025-04-13","9"
"356","EntrepreneurFile356.html",".jsx","Youth","ai/models","2","386","2025-03-26","5"
"357","MentorshipFile357.js",".html","Funding","ai/models","2","683","2025-06-03","5"
"358","MentorshipFile358.json",".md","Youth","ai/models","2","590","2025-09-20","9"
"359","YouthFile359.css",".py","Youth","src/services","2","12","2025-05-09","5"
"360","FundingFile360.js",".jsx","Youth","src/pages","2","772","2025-07-01","6"
"361","FundingFile361.md",".md","Funding","backend/controllers","2","534","2025-06-13","9"
"362","FundingFile362.json",".css","Mentorship","ai/models","2","473","2025-06-12","7"
"363","AIFile363.txt",".html","Youth","frontend/components","2","79","2025-10-31","4"
"364","AIFile364.html",".jsx","Entrepreneur","src/pages","2","1020","2025-09-22","8"
"365","YouthFile365.txt",".js","Entrepreneur","ai/models","2","845","2025-05-31","3"
"366","FundingFile366.py",".json","AI","backend/controllers","2","58","2024-12-27","3"
"367","YouthFile367.py",".json","Funding","src/pages","2","975","2024-11-16","3"
"368","EntrepreneurFile368.json",".txt","Youth","src/pages","2","110","2025-02-12","8"
"369","YouthFile369.py",".jsx","Mentorship","backend/controllers","2","258","2025-10-29","1"
"370","YouthFile370.js",".json","Youth","backend/controllers","2","105","2025-03-26","5"
"371","EntrepreneurFile371.txt",".json","AI","frontend/components","2","744","2025-10-09","4"
"372","FundingFile372.jsx",".js","Entrepreneur","src/services","2","690","2025-06-15","5"
"373","AIFile373.html",".txt","AI","src/components","2","616","2025-08-12","5"
"374","EntrepreneurFile374.css",".jsx","AI","ai/models","2","736","2025-06-28","4"
"375","EntrepreneurFile375.html",".js","Funding","backend/controllers","2","212","2025-11-06","9"
"376","FundingFile376.py",".py","AI","src/components","2","772","2025-04-15","4"
"377","YouthFile377.html",".js","AI","src/components","2","211","2025-10-14","3"
"378","YouthFile378.jsx",".py","Mentorship","backend/controllers","2","94","2025-04-05","5"
"379","AIFile379.html",".js","Mentorship","src/services","2","369","2025-03-06","1"
"380","EntrepreneurFile380.py",".md","Youth","src/pages","2","54","2024-11-19","3"
"381","EntrepreneurFile381.md",".jsx","AI","frontend/components","2","653","2024-12-26","5"
"382","FundingFile382.css",".css","AI","frontend/components","2","683","2024-12-08","4"
"383","FundingFile383.css",".jsx","Funding","frontend/components","2","429","2025-03-30","4"
"384","EntrepreneurFile384.json",".jsx","AI","src/components","2","743","2025-05-17","2"
"385","YouthFile385.json",".jsx","Youth","backend/controllers","2","796","2025-01-11","5"
"386","MentorshipFile386.py",".json","Youth","src/pages","2","429","2025-04-30","6"
"387","FundingFile387.jsx",".jsx","Youth","frontend/components","2","615","2025-10-25","6"
"388","MentorshipFile388.txt",".html","Youth","src/pages","2","911","2025-11-06","8"
"389","YouthFile389.py",".py","Funding","ai/models","2","49","2025-08-14","6"
"390","YouthFile390.js",".json","AI","backend/controllers","2","111","2025-01-28","7"
"391","FundingFile391.json",".html","Youth","src/pages","2","93","2024-11-29","3"
"392","MentorshipFile392.jsx",".json","Mentorship","backend/controllers","2","750","2025-08-14","2"
"393","AIFile393.md",".html","Mentorship","src/pages","2","318","2024-11-19","4"
"394","EntrepreneurFile394.md",".css","AI","src/pages","2","325","2025-05-10","9"
"395","EntrepreneurFile395.json",".html","Mentorship","frontend/components","2","314","2025-06-26","9"
"396","YouthFile396.css",".css","AI","frontend/components","2","233","2025-08-28","4"
"397","EntrepreneurFile397.json",".css","Entrepreneur","src/components","2","656","2025-09-03","5"
"398","MentorshipFile398.md",".py","Mentorship","backend/controllers","2","368","2025-11-10","5"
"399","MentorshipFile399.js",".jsx","Entrepreneur","ai/models","2","751","2024-12-29","7"
"400","AIFile400.md",".jsx","Youth","src/pages","2","3","2025-04-01","2"
"401","EntrepreneurFile401.py",".html","Mentorship","src/components","2","779","2025-06-01","3"
"402","YouthFile402.jsx",".js","Entrepreneur","ai/models","2","254","2025-06-28","1"
"403","MentorshipFile403.json",".css","Funding","backend/controllers","2","8","2025-03-05","7"
"404","FundingFile404.html",".js","Funding","src/services","2","778","2025-02-26","1"
"405","YouthFile405.py",".txt","AI","src/components","2","733","2025-04-24","9"
"406","YouthFile406.jsx",".txt","Funding","frontend/components","2","271","2025-05-22","6"
"407","MentorshipFile407.js",".js","Funding","frontend/components","2","410","2025-07-25","1"
"408","MentorshipFile408.js",".txt","Youth","ai/models","2","563","2025-05-23","6"
"409","YouthFile409.py",".js","AI","backend/controllers","2","285","2024-12-29","6"
"410","FundingFile410.css",".md","Funding","backend/controllers","2","732","2025-10-09","2"
"411","AIFile411.txt",".py","AI","src/pages","2","326","2025-09-28","4"
"412","AIFile412.js",".html","Mentorship","src/components","2","509","2025-04-18","8"
"413","MentorshipFile413.json",".jsx","Entrepreneur","backend/controllers","2","803","2024-12-20","7"
"414","FundingFile414.json",".js","AI","frontend/components","2","735","2025-09-07","9"
"415","AIFile415.js",".jsx","Youth","frontend/components","2","339","2024-11-16","4"
"416","EntrepreneurFile416.jsx",".json","Funding","frontend/components","2","754","2025-04-11","1"
"417","AIFile417.md",".json","Mentorship","src/components","2","826","2025-04-13","8"
"418","MentorshipFile418.jsx",".md","Entrepreneur","backend/controllers","2","865","2025-06-23","6"
"419","EntrepreneurFile419.jsx",".jsx","Funding","src/components","2","678","2025-10-20","3"
"420","EntrepreneurFile420.css",".html","Funding","ai/models","2","303","2025-03-02","3"
"421","AIFile421.html",".txt","Mentorship","src/services","2","935","2025-09-23","9"
"422","YouthFile422.json",".css","Youth","src/services","2","511","2025-05-24","2"
"423","EntrepreneurFile423.css",".html","Youth","src/components","2","530","2025-06-01","9"
"424","EntrepreneurFile424.txt",".jsx","Youth","ai/models","2","753","2025-06-24","6"
"425","YouthFile425.py",".json","Youth","ai/models","2","383","2025-01-07","5"
"426","MentorshipFile426.md",".html","Mentorship","ai/models","2","124","2025-04-13","2"
"427","MentorshipFile427.html",".css","AI","frontend/components","2","145","2025-01-31","1"
"428","FundingFile428.css",".py","AI","src/components","2","979","2025-02-19","9"
"429","FundingFile429.js",".json","AI","src/components","2","841","2025-03-14","8"
"430","YouthFile430.py",".jsx","Entrepreneur","src/services","2","251","2025-06-16","3"
"431","FundingFile431.jsx",".js","Mentorship","backend/controllers","2","965","2025-02-28","3"
"432","FundingFile432.json",".css","Mentorship","src/pages","2","85","2025-10-03","4"
"433","AIFile433.css",".js","Youth","src/services","2","497","2025-02-16","3"
"434","EntrepreneurFile434.py",".js","Funding","ai/models","2","870","2025-10-06","3"
"435","YouthFile435.py",".md","AI","frontend/components","2","2","2025-07-23","4"
"436","FundingFile436.json",".jsx","Mentorship","frontend/components","2","584","2025-05-13","5"
"437","EntrepreneurFile437.txt",".js","Mentorship","src/components","2","505","2025-03-17","3"
"438","MentorshipFile438.jsx",".jsx","Entrepreneur","backend/controllers","2","740","2025-05-20","6"
"439","MentorshipFile439.txt",".html","Funding","backend/controllers","2","420","2025-11-14","8"
"440","EntrepreneurFile440.html",".txt","Youth","src/pages","2","666","2025-03-31","7"
"441","MentorshipFile441.md",".md","Youth","src/components","2","50","2025-08-07","4"
"442","EntrepreneurFile442.css",".jsx","Entrepreneur","ai/models","2","421","2025-10-24","9"
"443","MentorshipFile443.txt",".md","Youth","src/services","2","437","2025-06-01","2"
"444","YouthFile444.jsx",".py","Funding","src/services","2","155","2025-10-11","2"
"445","YouthFile445.js",".txt","Mentorship","src/pages","2","973","2025-08-19","6"
"446","YouthFile446.json",".json","AI","src/services","2","286","2024-12-18","2"
"447","MentorshipFile447.py",".txt","Entrepreneur","backend/controllers","2","145","2025-05-09","9"
"448","AIFile448.md",".json","Youth","src/services","2","176","2025-07-27","3"
"449","MentorshipFile449.css",".html","Funding","src/pages","2","152","2025-07-06","5"
"450","YouthFile450.html",".md","Entrepreneur","ai/models","2","331","2024-12-11","8"
"451","FundingFile451.txt",".txt","Youth","src/pages","2","481","2025-10-18","4"
"452","YouthFile452.md",".html","AI","src/services","2","115","2025-08-04","8"
"453","EntrepreneurFile453.js",".json","AI","frontend/components","2","479","2025-04-03","9"
"454","FundingFile454.md",".json","AI","frontend/components","2","612","2025-04-28","5"
"455","AIFile455.jsx",".js","Entrepreneur","src/pages","2","52","2025-05-11","7"
"456","FundingFile456.py",".md","Entrepreneur","ai/models","2","627","2024-11-30","3"
"457","MentorshipFile457.md",".js","Youth","src/services","2","393","2025-04-03","8"
"458","FundingFile458.py",".css","Youth","src/components","2","750","2025-03-10","7"
"459","EntrepreneurFile459.css",".html","Funding","src/services","2","982","2025-08-12","8"
"460","AIFile460.jsx",".py","Funding","frontend/components","2","711","2024-12-22","9"
"461","FundingFile461.txt",".css","Youth","src/pages","2","154","2025-05-05","8"
"462","MentorshipFile462.html",".json","AI","frontend/components","2","561","2025-09-16","6"
"463","FundingFile463.jsx",".jsx","Funding","backend/controllers","2","911","2025-11-05","6"
"464","AIFile464.txt",".txt","Youth","frontend/components","2","376","2025-08-01","3"
"465","FundingFile465.js",".js","AI","src/components","2","279","2025-04-23","7"
"466","MentorshipFile466.css",".css","Mentorship","ai/models","2","245","2025-08-22","6"
"467","FundingFile467.json",".js","Mentorship","frontend/components","2","203","2025-04-12","4"
"468","EntrepreneurFile468.txt",".css","Mentorship","ai/models","2","413","2025-09-09","1"
"469","MentorshipFile469.txt",".txt","Mentorship","backend/controllers","2","557","2025-01-01","8"
"470","YouthFile470.jsx",".js","AI","src/pages","2","236","2025-11-14","7"
"471","FundingFile471.jsx",".html","AI","src/services","2","442","2025-03-16","7"
"472","YouthFile472.html",".txt","Youth","backend/controllers","2","111","2025-09-05","6"
"473","MentorshipFile473.json",".txt","AI","src/components","2","548","2025-04-01","7"
"474","FundingFile474.html",".html","Youth","backend/controllers","2","894","2025-09-28","7"
"475","MentorshipFile475.json",".jsx","Mentorship","src/pages","2","446","2025-05-15","4"
"476","AIFile476.js",".json","Funding","src/services","2","449","2025-07-06","8"
"477","EntrepreneurFile477.js",".md","Mentorship","frontend/components","2","826","2025-06-18","2"
"478","FundingFile478.txt",".md","Youth","src/pages","2","586","2025-05-14","8"
"479","YouthFile479.html",".html","Mentorship","frontend/components","2","990","2025-07-10","3"
"480","YouthFile480.jsx",".html","Entrepreneur","ai/models","2","384","2025-05-31","1"
"481","YouthFile481.css",".md","Youth","src/services","2","979","2025-04-19","6"
"482","AIFile482.css",".html","Entrepreneur","backend/controllers","2","295","2025-03-05","7"
"483","YouthFile483.md",".py","AI","src/pages","2","757","2025-09-29","3"
"484","AIFile484.html",".md","Mentorship","frontend/components","2","315","2025-02-17","1"
"485","YouthFile485.html",".py","Entrepreneur","frontend/components","2","12","2025-02-15","9"
"486","EntrepreneurFile486.md",".json","AI","src/services","2","981","2025-08-07","1"
"487","EntrepreneurFile487.html",".html","Entrepreneur","frontend/components","2","523","2024-11-29","4"
"488","FundingFile488.txt",".jsx","Entrepreneur","backend/controllers","2","666","2025-04-15","4"
"489","FundingFile489.md",".py","Mentorship","backend/controllers","2","453","2025-08-30","8"
"490","MentorshipFile490.json",".txt","Youth","src/services","2","696","2024-11-24","7"
"491","MentorshipFile491.py",".md","Mentorship","src/services","2","760","2025-06-21","9"
"492","YouthFile492.jsx",".html","Entrepreneur","src/components","2","357","2025-05-17","2"
"493","EntrepreneurFile493.py",".md","Funding","src/services","2","670","2025-03-29","2"
"494","YouthFile494.py",".jsx","Youth","ai/models","2","484","2025-09-21","2"
"495","EntrepreneurFile495.json",".html","Entrepreneur","src/pages","2","656","2025-10-08","7"
"496","AIFile496.py",".jsx","Entrepreneur","frontend/components","2","991","2024-12-04","5"
"497","EntrepreneurFile497.md",".css","Funding","src/services","2","97","2025-05-24","8"
"498","YouthFile498.css",".js","AI","backend/controllers","2","516","2025-09-12","5"
"499","FundingFile499.md",".py","AI","src/pages","2","743","2025-06-28","7"
"500","AIFile500.md",".jsx","Funding","backend/controllers","2","159","2025-02-26","8"
"501","AIFile501.md",".html","Youth","backend/controllers","2","127","2024-12-23","6"
"502","YouthFile502.json",".json","Youth","ai/models","2","151","2025-05-13","9"
"503","YouthFile503.jsx",".js","Funding","src/components","2","971","2025-07-05","8"
"504","EntrepreneurFile504.json",".css","AI","frontend/components","2","165","2025-03-14","1"
"505","MentorshipFile505.py",".md","AI","src/components","2","612","2025-09-05","8"
"506","AIFile506.jsx",".css","Entrepreneur","frontend/components","2","276","2025-10-27","9"
"507","FundingFile507.jsx",".txt","Youth","src/services","2","841","2025-05-17","8"
"508","EntrepreneurFile508.py",".txt","Youth","src/pages","2","58","2025-07-16","9"
"509","YouthFile509.py",".txt","AI","src/pages","2","827","2025-03-09","5"
"510","AIFile510.json",".js","Entrepreneur","ai/models","2","831","2025-06-14","4"
"511","YouthFile511.md",".md","Entrepreneur","backend/controllers","2","703","2025-11-13","9"
"512","YouthFile512.py",".js","Funding","ai/models","2","79","2025-10-30","8"
"513","FundingFile513.jsx",".css","AI","frontend/components","2","588","2025-09-04","9"
"514","MentorshipFile514.py",".css","Youth","src/components","2","740","2025-06-08","6"
"515","EntrepreneurFile515.json",".js","Funding","src/pages","2","960","2025-05-22","4"
"516","MentorshipFile516.jsx",".html","AI","src/pages","2","130","2025-07-25","1"
"517","EntrepreneurFile517.py",".css","Funding","ai/models","2","981","2025-04-25","2"
"518","YouthFile518.js",".js","Youth","src/services","2","762","2025-06-19","6"
"519","AIFile519.md",".js","Funding","src/pages","2","73","2025-06-25","8"
"520","AIFile520.json",".txt","AI","src/services","2","171","2025-07-25","7"
"521","AIFile521.py",".py","AI","ai/models","2","488","2024-11-21","7"
"522","YouthFile522.json",".py","Youth","frontend/components","2","28","2025-04-10","3"
"523","FundingFile523.html",".json","Youth","src/components","2","614","2025-10-07","8"
"524","YouthFile524.jsx",".json","Funding","src/services","2","695","2025-08-27","2"
"525","MentorshipFile525.json",".py","Youth","backend/controllers","2","800","2025-06-22","4"
"526","EntrepreneurFile526.md",".py","Entrepreneur","src/components","2","251","2025-07-24","1"
"527","YouthFile527.css",".txt","AI","src/services","2","128","2025-10-10","4"
"528","YouthFile528.json",".js","Mentorship","src/components","2","831","2025-02-13","6"
"529","AIFile529.json",".md","Funding","src/pages","2","599","2025-03-18","3"
"530","FundingFile530.css",".jsx","Entrepreneur","backend/controllers","2","832","2025-05-17","7"
"531","EntrepreneurFile531.md",".txt","Entrepreneur","ai/models","2","248","2025-02-16","9"
"532","EntrepreneurFile532.jsx",".jsx","Entrepreneur","frontend/components","2","808","2025-06-08","4"
"533","AIFile533.md",".jsx","Entrepreneur","src/pages","2","171","2025-10-18","6"
"534","EntrepreneurFile534.html",".html","AI","src/components","2","804","2025-08-19","1"
"535","AIFile535.py",".jsx","Youth","src/components","2","321","2025-08-31","9"
"536","MentorshipFile536.py",".md","AI","ai/models","2","878","2025-08-28","8"
"537","AIFile537.md",".txt","AI","src/services","2","876","2025-01-19","1"
"538","FundingFile538.txt",".jsx","Funding","frontend/components","2","594","2025-06-03","9"
"539","MentorshipFile539.css",".css","Entrepreneur","ai/models","2","439","2025-10-25","4"
"540","MentorshipFile540.py",".json","Youth","frontend/components","2","76","2025-02-20","8"
"541","YouthFile541.json",".md","Entrepreneur","src/services","2","734","2025-09-26","2"
"542","MentorshipFile542.css",".md","Youth","src/services","2","453","2025-09-24","1"
"543","EntrepreneurFile543.js",".md","Funding","src/components","2","982","2025-09-21","2"
"544","MentorshipFile544.json",".md","Entrepreneur","src/components","2","280","2025-06-05","8"
"545","AIFile545.html",".txt","AI","src/components","2","885","2025-02-14","2"
"546","MentorshipFile546.txt",".js","AI","src/pages","2","139","2025-09-02","6"
"547","EntrepreneurFile547.txt",".js","Youth","frontend/components","2","532","2025-03-26","2"
"548","YouthFile548.py",".js","Youth","frontend/components","2","49","2025-08-31","2"
"549","EntrepreneurFile549.py",".jsx","Youth","src/components","2","893","2025-10-04","5"
"550","YouthFile550.py",".html","Mentorship","ai/models","2","884","2024-12-28","1"
"551","AIFile551.jsx",".md","Mentorship","src/services","2","679","2025-02-02","4"
"552","MentorshipFile552.txt",".txt","Mentorship","backend/controllers","2","126","2025-09-08","3"
"553","YouthFile553.html",".json","Entrepreneur","ai/models","2","679","2024-11-30","6"
"554","FundingFile554.js",".txt","AI","src/pages","2","341","2025-05-17","9"
"555","AIFile555.jsx",".json","Youth","backend/controllers","2","70","2025-07-03","9"
"556","YouthFile556.jsx",".json","Entrepreneur","src/components","2","763","2025-05-26","1"
"557","EntrepreneurFile557.css",".jsx","Funding","ai/models","2","651","2025-05-22","9"
"558","FundingFile558.html",".txt","AI","backend/controllers","2","400","2025-03-11","5"
"559","AIFile559.md",".js","Funding","src/pages","2","893","2025-04-06","6"
"560","YouthFile560.html",".js","AI","backend/controllers","2","78","2025-07-02","5"
"561","MentorshipFile561.jsx",".css","Youth","backend/controllers","2","763","2025-06-09","6"
"562","FundingFile562.html",".jsx","Mentorship","src/services","2","813","2025-05-08","6"
"563","YouthFile563.json",".json","Entrepreneur","ai/models","2","886","2024-12-08","7"
"564","MentorshipFile564.txt",".txt","Funding","src/services","2","673","2025-07-18","3"
"565","YouthFile565.css",".css","Funding","src/services","2","171","2024-11-20","8"
"566","FundingFile566.html",".json","Funding","frontend/components","2","435","2024-12-11","7"
"567","AIFile567.json",".md","AI","backend/controllers","2","753","2025-03-10","6"
"568","FundingFile568.py",".md","Funding","backend/controllers","2","733","2025-10-01","3"
"569","AIFile569.js",".md","Mentorship","src/services","2","983","2025-08-15","4"
"570","MentorshipFile570.txt",".py","Mentorship","src/components","2","906","2025-03-04","5"
"571","YouthFile571.js",".txt","Youth","src/services","2","919","2025-06-26","6"
"572","FundingFile572.html",".py","Youth","ai/models","2","652","2025-01-25","8"
"573","YouthFile573.md",".py","Youth","src/components","2","75","2024-11-22","3"
"574","AIFile574.css",".jsx","Youth","src/pages","2","521","2025-10-20","8"
"575","YouthFile575.json",".txt","Funding","src/components","2","391","2025-06-26","1"
"576","FundingFile576.md",".jsx","Youth","src/services","2","707","2025-10-11","2"
"577","FundingFile577.jsx",".json","Funding","frontend/components","2","347","2025-10-26","6"
"578","EntrepreneurFile578.json",".js","Entrepreneur","src/components","2","859","2025-03-14","9"
"579","FundingFile579.txt",".txt","Youth","src/components","2","293","2025-09-11","9"
"580","YouthFile580.html",".md","Funding","src/components","2","374","2025-10-27","2"
"581","FundingFile581.txt",".py","Mentorship","src/services","2","777","2024-11-18","3"
"582","YouthFile582.md",".txt","Entrepreneur","src/components","2","250","2025-08-06","2"
"583","MentorshipFile583.jsx",".css","AI","backend/controllers","2","916","2025-10-24","1"
"584","FundingFile584.txt",".jsx","Youth","frontend/components","2","149","2024-12-21","5"
"585","YouthFile585.txt",".js","Youth","backend/controllers","2","561","2025-10-30","2"
"586","AIFile586.json",".txt","Mentorship","ai/models","2","332","2024-12-01","7"
"587","EntrepreneurFile587.jsx",".css","AI","src/pages","2","160","2024-11-18","6"
"588","AIFile588.json",".jsx","Youth","src/components","2","217","2025-05-25","5"
"589","AIFile589.json",".json","Youth","src/services","2","741","2025-07-19","4"
"590","FundingFile590.js",".md","Mentorship","src/pages","2","1001","2025-06-25","5"
"591","YouthFile591.json",".py","Entrepreneur","ai/models","2","848","2025-08-06","4"
"592","YouthFile592.css",".jsx","AI","ai/models","2","83","2025-09-20","8"
"593","YouthFile593.js",".jsx","Youth","frontend/components","2","651","2025-03-24","9"
"594","FundingFile594.md",".js","Youth","backend/controllers","2","447","2025-10-26","2"
"595","MentorshipFile595.html",".js","Funding","src/pages","2","99","2024-11-23","4"
"596","FundingFile596.md",".jsx","Mentorship","src/services","2","918","2025-11-05","9"
"597","EntrepreneurFile597.js",".html","Entrepreneur","frontend/components","2","867","2025-07-06","1"
"598","YouthFile598.txt",".md","Entrepreneur","src/components","2","589","2024-12-21","2"
"599","AIFile599.md",".css","AI","ai/models","2","114","2025-07-05","4"
"600","EntrepreneurFile600.jsx",".css","Youth","frontend/components","2","1003","2025-03-15","6"
"601","YouthFile601.md",".html","Funding","src/components","2","243","2025-10-17","9"
"602","FundingFile602.jsx",".json","AI","backend/controllers","2","621","2025-08-21","7"
"603","MentorshipFile603.css",".html","AI","backend/controllers","2","372","2025-08-17","7"
"604","MentorshipFile604.txt",".jsx","Entrepreneur","backend/controllers","2","598","2025-09-11","9"
"605","FundingFile605.txt",".json","Mentorship","src/services","2","780","2025-11-14","7"
"606","MentorshipFile606.html",".txt","Youth","frontend/components","2","319","2025-07-24","7"
"607","YouthFile607.py",".css","Funding","frontend/components","2","880","2025-01-10","8"
"608","YouthFile608.css",".txt","AI","frontend/components","2","109","2025-10-21","1"
"609","YouthFile609.js",".py","AI","src/services","2","328","2025-04-15","6"
"610","MentorshipFile610.jsx",".css","Youth","frontend/components","2","480","2025-03-24","1"
"611","YouthFile611.json",".json","Funding","src/services","2","946","2025-01-13","4"
"612","MentorshipFile612.json",".css","AI","backend/controllers","2","219","2025-10-14","5"
"613","EntrepreneurFile613.jsx",".html","Funding","src/components","2","674","2025-08-24","7"
"614","YouthFile614.txt",".jsx","Youth","ai/models","2","291","2025-09-28","1"
"615","YouthFile615.css",".css","Entrepreneur","src/components","2","1002","2025-01-13","7"
"616","YouthFile616.txt",".css","Entrepreneur","src/services","2","404","2025-03-19","1"
"617","EntrepreneurFile617.txt",".jsx","Youth","ai/models","2","127","2024-12-12","5"
"618","AIFile618.md",".css","AI","src/pages","2","423","2024-12-31","7"
"619","FundingFile619.json",".html","Mentorship","src/components","2","879","2025-05-18","2"
"620","EntrepreneurFile620.jsx",".json","Funding","frontend/components","2","646","2025-08-01","7"
"621","YouthFile621.json",".md","Funding","src/services","2","677","2025-01-16","3"
"622","FundingFile622.json",".py","Funding","src/components","2","210","2025-06-16","3"
"623","FundingFile623.css",".jsx","Funding","frontend/components","2","847","2024-12-19","8"
"624","EntrepreneurFile624.json",".js","AI","src/services","2","129","2025-08-04","8"
"625","YouthFile625.html",".html","AI","src/components","2","651","2025-05-23","2"
"626","MentorshipFile626.css",".js","Entrepreneur","src/services","2","12","2025-11-02","6"
"627","AIFile627.json",".jsx","Youth","backend/controllers","2","569","2024-12-07","5"
"628","YouthFile628.txt",".jsx","Entrepreneur","src/pages","2","404","2025-04-17","9"
"629","EntrepreneurFile629.html",".md","AI","ai/models","2","592","2025-03-03","7"
"630","AIFile630.json",".txt","Youth","ai/models","2","277","2025-03-24","6"
"631","MentorshipFile631.html",".jsx","AI","frontend/components","2","591","2025-06-12","8"
"632","AIFile632.py",".json","Mentorship","frontend/components","2","960","2025-03-16","2"
"633","EntrepreneurFile633.jsx",".py","Entrepreneur","ai/models","2","283","2025-07-16","9"
"634","YouthFile634.jsx",".html","AI","backend/controllers","2","837","2025-01-02","6"
"635","AIFile635.jsx",".css","Mentorship","frontend/components","2","719","2024-12-04","5"
"636","EntrepreneurFile636.py",".py","Mentorship","src/services","2","292","2025-06-23","1"
"637","MentorshipFile637.html",".jsx","Funding","ai/models","2","320","2025-06-18","7"
"638","EntrepreneurFile638.json",".html","Mentorship","src/pages","2","747","2025-02-06","9"
"639","MentorshipFile639.json",".css","AI","backend/controllers","2","438","2025-06-29","1"
"640","YouthFile640.py",".js","Entrepreneur","ai/models","2","458","2024-12-08","2"
"641","EntrepreneurFile641.py",".jsx","AI","src/components","2","688","2024-12-26","4"
"642","MentorshipFile642.py",".txt","AI","frontend/components","2","799","2025-09-25","1"
"643","FundingFile643.html",".css","Funding","ai/models","2","868","2025-08-13","2"
"644","YouthFile644.py",".jsx","Entrepreneur","src/services","2","178","2025-01-04","7"
"645","AIFile645.py",".json","Youth","ai/models","2","441","2025-07-13","4"
"646","EntrepreneurFile646.html",".jsx","Mentorship","ai/models","2","254","2025-03-24","8"
"647","AIFile647.json",".jsx","Mentorship","backend/controllers","2","819","2024-12-04","2"
"648","EntrepreneurFile648.json",".md","Mentorship","backend/controllers","2","1000","2025-02-23","9"
"649","EntrepreneurFile649.css",".json","AI","ai/models","2","157","2025-11-07","9"
"650","FundingFile650.jsx",".js","Entrepreneur","src/pages","2","116","2025-06-14","9"
"651","YouthFile651.jsx",".css","Funding","src/components","2","95","2025-01-21","9"
"652","AIFile652.json",".md","AI","frontend/components","2","236","2025-04-16","9"
"653","MentorshipFile653.py",".js","Youth","frontend/components","2","642","2025-01-08","3"
"654","YouthFile654.js",".css","Mentorship","ai/models","2","247","2025-06-23","1"
"655","YouthFile655.md",".jsx","AI","ai/models","2","52","2025-05-18","5"
"656","AIFile656.html",".txt","AI","backend/controllers","2","215","2025-03-30","2"
"657","AIFile657.json",".md","Mentorship","frontend/components","2","323","2025-05-26","8"
"658","EntrepreneurFile658.json",".jsx","Funding","backend/controllers","2","943","2025-08-19","6"
"659","AIFile659.txt",".py","AI","backend/controllers","2","325","2025-04-14","6"
"660","FundingFile660.js",".html","Funding","ai/models","2","219","2025-08-29","7"
"661","FundingFile661.md",".txt","Entrepreneur","src/pages","2","466","2024-12-13","6"
"662","MentorshipFile662.html",".txt","Funding","frontend/components","2","230","2025-03-31","4"
"663","YouthFile663.css",".py","Entrepreneur","src/components","2","461","2025-03-25","2"
"664","FundingFile664.css",".css","Funding","src/pages","2","4","2024-12-25","6"
"665","AIFile665.css",".txt","AI","src/services","2","516","2025-07-05","5"
"666","YouthFile666.html",".html","Mentorship","src/components","2","899","2025-07-29","4"
"667","EntrepreneurFile667.html",".jsx","Youth","src/services","2","752","2025-07-03","3"
"668","EntrepreneurFile668.css",".js","Entrepreneur","ai/models","2","768","2025-02-04","1"
"669","FundingFile669.txt",".md","Funding","src/components","2","471","2025-04-10","8"
"670","AIFile670.jsx",".html","AI","src/components","2","227","2024-11-21","7"
"671","EntrepreneurFile671.jsx",".py","Youth","ai/models","2","912","2024-12-23","2"
"672","YouthFile672.py",".json","Entrepreneur","backend/controllers","2","979","2025-06-26","5"
"673","FundingFile673.js",".html","Entrepreneur","frontend/components","2","376","2025-10-06","3"
"674","EntrepreneurFile674.jsx",".css","AI","src/components","2","334","2025-10-30","6"
"675","EntrepreneurFile675.css",".css","Mentorship","src/services","2","142","2025-08-12","8"
"676","MentorshipFile676.md",".jsx","AI","frontend/components","2","808","2025-04-12","9"
"677","MentorshipFile677.css",".jsx","Funding","src/services","2","147","2025-05-22","4"
"678","YouthFile678.css",".js","Youth","frontend/components","2","395","2024-12-29","9"
"679","MentorshipFile679.jsx",".json","Funding","src/components","2","437","2025-02-13","2"
"680","EntrepreneurFile680.jsx",".jsx","Youth","src/components","2","55","2025-09-11","1"
"681","MentorshipFile681.html",".css","Entrepreneur","src/pages","2","572","2025-06-09","6"
